100 Q0 AP890622-0217 152 6.0755015245 Exp
100 Q0 AP890613-0120 834 4.76164958931 Exp
100 Q0 AP890621-0045 277 5.60400294987 Exp
100 Q0 AP890927-0163 392 5.32376600813 Exp
100 Q0 AP890705-0089 309 5.50961816115 Exp
100 Q0 AP890725-0144 194 5.87253809937 Exp
100 Q0 AP890831-0281 948 4.65636880104 Exp
100 Q0 AP891011-0190 12 8.40128382985 Exp
100 Q0 AP890815-0021 4 8.922625077 Exp
100 Q0 AP890619-0248 870 4.72208193983 Exp
100 Q0 AP891207-0246 721 4.87456555117 Exp
100 Q0 AP890620-0270 451 5.19517086172 Exp
100 Q0 AP890705-0048 482 5.1463905415 Exp
100 Q0 AP890308-0158 492 5.1300629725 Exp
100 Q0 AP890109-0318 630 4.96948664646 Exp
100 Q0 AP890329-0030 342 5.44304125923 Exp
100 Q0 AP890328-0175 331 5.46832614078 Exp
100 Q0 AP891102-0132 602 5.00261224222 Exp
100 Q0 AP890819-0072 906 4.6889903503 Exp
100 Q0 AP890107-0010 697 4.89392303875 Exp
100 Q0 AP890308-0237 421 5.24922697068 Exp
100 Q0 AP890623-0103 996 4.6033438617 Exp
100 Q0 AP890810-0014 554 5.06195606172 Exp
100 Q0 AP890830-0196 340 5.45251613252 Exp
100 Q0 AP891213-0018 321 5.48932304288 Exp
100 Q0 AP890113-0168 660 4.94033154947 Exp
100 Q0 AP890510-0264 189 5.89096874167 Exp
100 Q0 AP890920-0038 326 5.47720995597 Exp
100 Q0 AP891211-0101 221 5.79992366692 Exp
100 Q0 AP890619-0025 208 5.85010036028 Exp
100 Q0 AP890424-0238 621 4.9739187435 Exp
100 Q0 AP890908-0051 990 4.60847572807 Exp
100 Q0 AP891016-0159 969 4.63265105566 Exp
100 Q0 AP890623-0192 478 5.15459411842 Exp
100 Q0 AP890531-0089 920 4.68017653557 Exp
100 Q0 AP890929-0135 57 7.00218562743 Exp
100 Q0 AP890725-0273 292 5.55816487004 Exp
100 Q0 AP890403-0119 131 6.21794977704 Exp
100 Q0 AP890908-0144 830 4.76656826329 Exp
100 Q0 AP890529-0022 845 4.75022720831 Exp
100 Q0 AP890611-0077 940 4.6617877115 Exp
100 Q0 AP890118-0214 463 5.17716570875 Exp
100 Q0 AP890403-0108 712 4.88082684711 Exp
100 Q0 AP891121-0214 575 5.03672106501 Exp
100 Q0 AP891212-0204 792 4.80298452639 Exp
100 Q0 AP891221-0110 89 6.52158369297 Exp
100 Q0 AP890517-0088 71 6.79947766021 Exp
100 Q0 AP891209-0021 978 4.6249446094 Exp
100 Q0 AP890712-0157 799 4.79717162899 Exp
100 Q0 AP890501-0265 767 4.82938168112 Exp
100 Q0 AP890430-0033 476 5.16027106524 Exp
100 Q0 AP890719-0285 414 5.26012356958 Exp
100 Q0 AP890110-0257 68 6.85900476263 Exp
100 Q0 AP890322-0290 14 8.16648146494 Exp
100 Q0 AP890523-0181 775 4.82275048712 Exp
100 Q0 AP890922-0112 397 5.29813747898 Exp
100 Q0 AP891028-0108 857 4.73586866055 Exp
100 Q0 AP890509-0016 290 5.56125757568 Exp
100 Q0 AP890818-0134 162 6.02130549597 Exp
100 Q0 AP891023-0126 751 4.84490117339 Exp
100 Q0 AP890601-0209 199 5.86817764466 Exp
100 Q0 AP891025-0281 7 8.64845571138 Exp
100 Q0 AP891102-0122 243 5.74481422336 Exp
100 Q0 AP891129-0157 837 4.76021428222 Exp
100 Q0 AP890222-0031 691 4.90440713929 Exp
100 Q0 AP890621-0257 898 4.69531309934 Exp
100 Q0 AP891211-0242 781 4.81518490406 Exp
100 Q0 AP890530-0261 70 6.81112402341 Exp
100 Q0 AP890818-0124 375 5.36260980788 Exp
100 Q0 AP890719-0165 460 5.18188141219 Exp
100 Q0 AP890729-0082 873 4.72191099701 Exp
100 Q0 AP891031-0289 971 4.63164783298 Exp
100 Q0 AP890530-0162 417 5.25656079465 Exp
100 Q0 AP891012-0325 60 6.95906807469 Exp
100 Q0 AP891221-0057 313 5.50519399882 Exp
100 Q0 AP891110-0263 566 5.0452322496 Exp
100 Q0 AP890318-0085 872 4.72198108517 Exp
100 Q0 AP890916-0081 915 4.68394890905 Exp
100 Q0 AP891030-0181 54 7.12723465696 Exp
100 Q0 AP890601-0178 882 4.71396565557 Exp
100 Q0 AP890124-0252 254 5.68019993228 Exp
100 Q0 AP891123-0064 412 5.26469844629 Exp
100 Q0 AP890110-0155 191 5.88181471161 Exp
100 Q0 AP890701-0034 28 7.64564800571 Exp
100 Q0 AP890426-0002 259 5.67440318293 Exp
100 Q0 AP890503-0187 253 5.68043850482 Exp
100 Q0 AP891211-0192 733 4.8636780582 Exp
100 Q0 AP890509-0170 73 6.77471899748 Exp
100 Q0 AP891226-0021 649 4.95597719 Exp
100 Q0 AP890123-0109 533 5.08836387377 Exp
100 Q0 AP891227-0184 289 5.56568258601 Exp
100 Q0 AP890104-0215 373 5.36832836501 Exp
100 Q0 AP890209-0104 526 5.09710225737 Exp
100 Q0 AP890506-0086 868 4.72239785609 Exp
100 Q0 AP890820-0018 987 4.61335021543 Exp
100 Q0 AP890912-0133 133 6.21459916218 Exp
100 Q0 AP891116-0183 605 5.00016457886 Exp
100 Q0 AP891222-0029 82 6.59593213792 Exp
100 Q0 AP890711-0089 606 4.99895442219 Exp
100 Q0 AP890923-0110 661 4.93722706192 Exp
100 Q0 AP890928-0077 471 5.1653793035 Exp
100 Q0 AP890825-0200 831 4.76328571104 Exp
100 Q0 AP891211-0244 308 5.51180372776 Exp
100 Q0 AP890612-0267 88 6.53598811612 Exp
100 Q0 AP890324-0007 590 5.01928115185 Exp
100 Q0 AP890614-0246 504 5.11813960756 Exp
100 Q0 AP891116-0093 572 5.04143737649 Exp
100 Q0 AP891002-0214 800 4.79669760126 Exp
100 Q0 AP891130-0181 446 5.20290679833 Exp
100 Q0 AP891211-0304 641 4.96264535732 Exp
100 Q0 AP890425-0164 682 4.91089666926 Exp
100 Q0 AP891204-0164 1000 4.59533521763 Exp
100 Q0 AP890208-0105 40 7.36284860116 Exp
100 Q0 AP890309-0150 45 7.31527159319 Exp
100 Q0 AP890903-0058 651 4.94672509931 Exp
100 Q0 AP890808-0136 160 6.02849871908 Exp
100 Q0 AP890602-0022 466 5.16963911449 Exp
100 Q0 AP890124-0017 828 4.76850080325 Exp
100 Q0 AP891202-0075 402 5.28285021162 Exp
100 Q0 AP890914-0279 123 6.25025597697 Exp
100 Q0 AP890516-0013 607 4.99579084364 Exp
100 Q0 AP890522-0357 86 6.54598193369 Exp
100 Q0 AP890803-0163 805 4.79018003487 Exp
100 Q0 AP890111-0180 766 4.83246401729 Exp
100 Q0 AP891130-0122 904 4.69119123562 Exp
100 Q0 AP890720-0051 30 7.62416358483 Exp
100 Q0 AP890713-0222 950 4.6540106724 Exp
100 Q0 AP890406-0268 242 5.74637825792 Exp
100 Q0 AP890930-0117 711 4.88225867603 Exp
100 Q0 AP891018-0231 839 4.75741611212 Exp
100 Q0 AP890911-0115 879 4.71481229986 Exp
100 Q0 AP890610-0027 665 4.92925429175 Exp
100 Q0 AP890829-0067 594 5.01555264683 Exp
100 Q0 AP891213-0084 427 5.24159212703 Exp
100 Q0 AP891025-0294 744 4.85434884207 Exp
100 Q0 AP891208-0109 597 5.01248063928 Exp
100 Q0 AP890509-0133 494 5.12788781354 Exp
100 Q0 AP891128-0183 428 5.23502962398 Exp
100 Q0 AP890317-0246 186 5.89954578224 Exp
100 Q0 AP890330-0126 172 5.95644999619 Exp
100 Q0 AP890719-0232 803 4.7925066458 Exp
100 Q0 AP890419-0216 217 5.81115935112 Exp
100 Q0 AP890224-0222 236 5.7631750048 Exp
100 Q0 AP890220-0039 13 8.24769438774 Exp
100 Q0 AP890516-0119 80 6.63573071975 Exp
100 Q0 AP890716-0049 111 6.3446980677 Exp
100 Q0 AP891003-0080 650 4.95485392923 Exp
100 Q0 AP890501-0144 719 4.87567308153 Exp
100 Q0 AP890224-0116 22 7.95079341272 Exp
100 Q0 AP891031-0145 562 5.05424317036 Exp
100 Q0 AP890407-0180 822 4.77392849173 Exp
100 Q0 AP891221-0036 9 8.54718103253 Exp
100 Q0 AP891127-0153 288 5.56636495015 Exp
100 Q0 AP891117-0156 125 6.24396250847 Exp
100 Q0 AP890504-0021 614 4.98614088689 Exp
100 Q0 AP891103-0092 949 4.65461100593 Exp
100 Q0 AP890927-0228 287 5.570175329 Exp
100 Q0 AP891028-0032 900 4.6940415438 Exp
100 Q0 AP891211-0183 624 4.97179484166 Exp
100 Q0 AP890208-0044 235 5.76401873352 Exp
100 Q0 AP890927-0196 484 5.13969136071 Exp
100 Q0 AP890422-0107 256 5.6758142221 Exp
100 Q0 AP890207-0276 314 5.504969679 Exp
100 Q0 AP891211-0054 810 4.78209242928 Exp
100 Q0 AP890920-0153 246 5.72735958047 Exp
100 Q0 AP890915-0016 33 7.52869201803 Exp
100 Q0 AP890610-0050 506 5.11704773407 Exp
100 Q0 AP890221-0257 142 6.15913938561 Exp
100 Q0 AP890808-0193 951 4.65202682508 Exp
100 Q0 AP890906-0032 706 4.88676700211 Exp
100 Q0 AP891216-0066 611 4.98943533999 Exp
100 Q0 AP890314-0265 715 4.88052155758 Exp
100 Q0 AP890314-0150 407 5.26993294633 Exp
100 Q0 AP890316-0286 500 5.12219883368 Exp
100 Q0 AP891002-0195 303 5.53311143513 Exp
100 Q0 AP890111-0105 542 5.07427360953 Exp
100 Q0 AP890306-0249 729 4.86602657131 Exp
100 Q0 AP890922-0254 620 4.97420592132 Exp
100 Q0 AP890410-0022 179 5.92390692189 Exp
100 Q0 AP891206-0089 169 5.95788107106 Exp
100 Q0 AP891121-0204 819 4.77619316332 Exp
100 Q0 AP890911-0158 207 5.85122216269 Exp
100 Q0 AP890803-0266 874 4.71972094516 Exp
100 Q0 AP890517-0218 695 4.89859140269 Exp
100 Q0 AP891213-0132 628 4.97045773648 Exp
100 Q0 AP890526-0133 547 5.06801551224 Exp
100 Q0 AP891017-0207 498 5.1243615474 Exp
100 Q0 AP891117-0099 193 5.87409304122 Exp
100 Q0 AP890619-0185 176 5.94046388818 Exp
100 Q0 AP890318-0090 681 4.91283501314 Exp
100 Q0 AP891209-0047 821 4.77443928997 Exp
100 Q0 AP890126-0238 424 5.24367756787 Exp
100 Q0 AP890313-0152 429 5.23104027378 Exp
100 Q0 AP890411-0050 274 5.61263862014 Exp
100 Q0 AP891128-0189 268 5.63962791022 Exp
100 Q0 AP891121-0179 972 4.63111170208 Exp
100 Q0 AP890302-0041 703 4.89003200551 Exp
100 Q0 AP890629-0035 769 4.82785720517 Exp
100 Q0 AP891104-0125 866 4.7257995081 Exp
100 Q0 AP890713-0300 984 4.61945510223 Exp
100 Q0 AP890418-0193 923 4.67743863417 Exp
100 Q0 AP890109-0063 568 5.04410536709 Exp
100 Q0 AP890513-0013 580 5.0328869989 Exp
100 Q0 AP890705-0185 764 4.83495206783 Exp
100 Q0 AP890808-0165 198 5.86847361348 Exp
100 Q0 AP890717-0199 416 5.25820664397 Exp
100 Q0 AP890310-0248 102 6.39286863401 Exp
100 Q0 AP890502-0175 659 4.94104824077 Exp
100 Q0 AP891220-0255 508 5.11402313834 Exp
100 Q0 AP891115-0002 108 6.3630754003 Exp
100 Q0 AP890210-0132 132 6.21772710775 Exp
100 Q0 AP890716-0011 423 5.24385617719 Exp
100 Q0 AP891208-0288 815 4.77835252857 Exp
100 Q0 AP890906-0269 149 6.11540433486 Exp
100 Q0 AP890315-0262 118 6.28656954615 Exp
100 Q0 AP891108-0235 47 7.24697586023 Exp
100 Q0 AP891120-0190 953 4.64684892616 Exp
100 Q0 AP891210-0010 574 5.03804021809 Exp
100 Q0 AP890202-0260 713 4.88077973214 Exp
100 Q0 AP890429-0131 825 4.7710252138 Exp
100 Q0 AP890208-0250 459 5.18360857555 Exp
100 Q0 AP890817-0127 351 5.42274671091 Exp
100 Q0 AP890506-0029 977 4.62669513252 Exp
100 Q0 AP890824-0221 395 5.30576845225 Exp
100 Q0 AP890718-0220 337 5.46269007911 Exp
100 Q0 AP890124-0255 524 5.09821349202 Exp
100 Q0 AP891106-0140 970 4.63231843648 Exp
100 Q0 AP890803-0331 279 5.60063768324 Exp
100 Q0 AP890717-0056 881 4.71410061675 Exp
100 Q0 AP890907-0256 445 5.20294432117 Exp
100 Q0 AP890503-0172 684 4.90903433821 Exp
100 Q0 AP890413-0194 756 4.84247537587 Exp
100 Q0 AP890304-0089 188 5.89193540623 Exp
100 Q0 AP890113-0226 636 4.96724714496 Exp
100 Q0 AP891006-0220 908 4.68850359282 Exp
100 Q0 AP891003-0221 742 4.85449842826 Exp
100 Q0 AP891212-0015 625 4.97109402967 Exp
100 Q0 AP890627-0052 716 4.8789227707 Exp
100 Q0 AP890523-0003 195 5.87253353844 Exp
100 Q0 AP891201-0085 808 4.78835069852 Exp
100 Q0 AP890218-0087 192 5.87933312625 Exp
100 Q0 AP890412-0140 357 5.40074866884 Exp
100 Q0 AP890111-0182 743 4.85447620612 Exp
100 Q0 AP890310-0021 105 6.37969915716 Exp
100 Q0 AP890617-0149 147 6.1255518307 Exp
100 Q0 AP890418-0015 238 5.75453269954 Exp
100 Q0 AP890201-0190 346 5.43275093195 Exp
100 Q0 AP890531-0056 855 4.73990164883 Exp
100 Q0 AP890508-0214 420 5.25052150894 Exp
100 Q0 AP890424-0182 910 4.68666319933 Exp
100 Q0 AP890305-0048 797 4.80101334651 Exp
100 Q0 AP890523-0012 722 4.87433047772 Exp
100 Q0 AP890224-0131 689 4.90526006629 Exp
100 Q0 AP890619-0247 548 5.06788416114 Exp
100 Q0 AP891010-0244 907 4.68850359282 Exp
100 Q0 AP890317-0161 387 5.33432254157 Exp
100 Q0 AP891122-0132 127 6.23349314865 Exp
100 Q0 AP890708-0073 10 8.44883431078 Exp
100 Q0 AP890517-0286 386 5.33760863991 Exp
100 Q0 AP890911-0123 85 6.56963176613 Exp
100 Q0 AP890425-0265 567 5.04430438496 Exp
100 Q0 AP890928-0034 182 5.90544199396 Exp
100 Q0 AP890407-0240 139 6.17663019831 Exp
100 Q0 AP891127-0164 398 5.2975195199 Exp
100 Q0 AP890406-0040 521 5.10301097553 Exp
100 Q0 AP890614-0254 740 4.85526170953 Exp
100 Q0 AP891129-0008 686 4.90705722671 Exp
100 Q0 AP890509-0029 168 5.9592492163 Exp
100 Q0 AP890328-0227 748 4.85191247833 Exp
100 Q0 AP891209-0009 8 8.61816655675 Exp
100 Q0 AP890106-0160 436 5.21676676429 Exp
100 Q0 AP890320-0177 1 10.4655542386 Exp
100 Q0 AP891128-0176 786 4.80927512507 Exp
100 Q0 AP890622-0288 229 5.77311132891 Exp
100 Q0 AP890816-0159 285 5.57433521267 Exp
100 Q0 AP890727-0043 965 4.63653857695 Exp
100 Q0 AP890609-0241 76 6.68391418299 Exp
100 Q0 AP890119-0172 776 4.82232884325 Exp
100 Q0 AP890517-0112 244 5.73810347588 Exp
100 Q0 AP890122-0036 209 5.8273117714 Exp
100 Q0 AP890818-0081 251 5.68259208149 Exp
100 Q0 AP890912-0225 527 5.09478387423 Exp
100 Q0 AP890722-0075 483 5.14598131335 Exp
100 Q0 AP891215-0058 883 4.71357812017 Exp
100 Q0 AP891220-0145 705 4.88807620334 Exp
100 Q0 AP891210-0035 979 4.6232137903 Exp
100 Q0 AP890219-0052 700 4.89196876577 Exp
100 Q0 AP890206-0205 63 6.93266912033 Exp
100 Q0 AP890819-0022 850 4.7461290366 Exp
100 Q0 AP890825-0259 109 6.35714179377 Exp
100 Q0 AP890626-0024 759 4.83806983152 Exp
100 Q0 AP890309-0249 536 5.08493995256 Exp
100 Q0 AP890902-0080 384 5.33788667063 Exp
100 Q0 AP891013-0090 595 5.01550998403 Exp
100 Q0 AP890425-0293 39 7.37677452734 Exp
100 Q0 AP890612-0153 931 4.67100121142 Exp
100 Q0 AP890613-0042 204 5.85578806027 Exp
100 Q0 AP891001-0030 87 6.54007890675 Exp
100 Q0 AP891026-0041 362 5.39295614587 Exp
100 Q0 AP890320-0240 894 4.69662485755 Exp
100 Q0 AP890716-0016 263 5.66659349833 Exp
100 Q0 AP890529-0131 473 5.1625938628 Exp
100 Q0 AP890322-0008 117 6.28656954615 Exp
100 Q0 AP890512-0151 11 8.44266877388 Exp
100 Q0 AP890627-0126 164 6.01258528306 Exp
100 Q0 AP890818-0071 865 4.72740767459 Exp
100 Q0 AP890424-0213 622 4.97326149106 Exp
100 Q0 AP891203-0076 598 5.01084153092 Exp
100 Q0 AP890220-0112 741 4.85516565542 Exp
100 Q0 AP890424-0071 846 4.74965985392 Exp
100 Q0 AP890517-0172 603 5.00154002207 Exp
100 Q0 AP890105-0151 282 5.58201791632 Exp
100 Q0 AP890323-0084 905 4.69073612386 Exp
100 Q0 AP890104-0216 667 4.92737568818 Exp
100 Q0 AP890515-0243 848 4.74915207428 Exp
100 Q0 AP890924-0063 877 4.71576238342 Exp
100 Q0 AP890427-0193 65 6.90831756879 Exp
100 Q0 AP890830-0147 812 4.78165056366 Exp
100 Q0 AP891217-0038 281 5.58901246031 Exp
100 Q0 AP890329-0236 856 4.73923805235 Exp
100 Q0 AP890809-0301 356 5.40102331374 Exp
100 Q0 AP890301-0271 339 5.45399653092 Exp
100 Q0 AP890425-0215 100 6.41918175344 Exp
100 Q0 AP891005-0003 852 4.74417818443 Exp
100 Q0 AP890308-0113 790 4.80443796839 Exp
100 Q0 AP890612-0213 92 6.489455752 Exp
100 Q0 AP891210-0044 840 4.75702269412 Exp
100 Q0 AP890924-0031 130 6.22629716888 Exp
100 Q0 AP890413-0159 336 5.4650371216 Exp
100 Q0 AP891117-0054 843 4.7549777486 Exp
100 Q0 AP891005-0258 145 6.13528343718 Exp
100 Q0 AP891020-0112 565 5.04650827002 Exp
100 Q0 AP890803-0241 347 5.43076009698 Exp
100 Q0 AP890719-0301 23 7.91404465888 Exp
100 Q0 AP890912-0108 658 4.94209871674 Exp
100 Q0 AP890613-0145 181 5.90794895083 Exp
100 Q0 AP891101-0149 280 5.59839359701 Exp
100 Q0 AP890615-0215 836 4.76032008502 Exp
100 Q0 AP891012-0012 163 6.02030866907 Exp
100 Q0 AP890529-0128 284 5.57606270455 Exp
100 Q0 AP890519-0194 211 5.82041976961 Exp
100 Q0 AP890716-0013 144 6.14713562077 Exp
100 Q0 AP890925-0057 262 5.6693110659 Exp
100 Q0 AP890821-0095 99 6.41960940037 Exp
100 Q0 AP890313-0066 103 6.39212003233 Exp
100 Q0 AP890727-0138 537 5.08202349381 Exp
100 Q0 AP890514-0008 546 5.07134744398 Exp
100 Q0 AP891208-0171 946 4.65896989071 Exp
100 Q0 AP890706-0203 608 4.99458650034 Exp
100 Q0 AP890820-0037 269 5.6383563004 Exp
100 Q0 AP891110-0115 141 6.16251574487 Exp
100 Q0 AP890524-0266 225 5.78655478313 Exp
100 Q0 AP890622-0022 184 5.90398809333 Exp
100 Q0 AP890105-0130 519 5.10524825116 Exp
100 Q0 AP891210-0015 876 4.71733395275 Exp
100 Q0 AP890605-0023 935 4.66490562648 Exp
100 Q0 AP890101-0036 311 5.50850723595 Exp
100 Q0 AP890217-0125 319 5.49506049823 Exp
100 Q0 AP890530-0197 647 4.95675489788 Exp
100 Q0 AP890504-0247 354 5.41854920389 Exp
100 Q0 AP890922-0069 493 5.12944713905 Exp
100 Q0 AP891202-0120 315 5.50463400788 Exp
100 Q0 AP890916-0089 696 4.8940265487 Exp
100 Q0 AP891128-0053 747 4.85210039534 Exp
100 Q0 AP890705-0140 854 4.74067316531 Exp
100 Q0 AP890824-0087 96 6.4562672235 Exp
100 Q0 AP891221-0160 886 4.71128133337 Exp
100 Q0 AP890710-0277 353 5.41969689409 Exp
100 Q0 AP890301-0264 69 6.83690401648 Exp
100 Q0 AP890929-0219 539 5.07675649754 Exp
100 Q0 AP890711-0183 709 4.88439151958 Exp
100 Q0 AP891027-0008 707 4.88503981941 Exp
100 Q0 AP890303-0005 411 5.26699187825 Exp
100 Q0 AP890414-0150 599 5.0101232552 Exp
100 Q0 AP891218-0055 768 4.82922086936 Exp
100 Q0 AP891030-0046 75 6.71066115534 Exp
100 Q0 AP890727-0027 737 4.85768095848 Exp
100 Q0 AP890208-0179 113 6.32362625143 Exp
100 Q0 AP890313-0057 613 4.9893393143 Exp
100 Q0 AP890802-0252 25 7.81122957176 Exp
100 Q0 AP890623-0110 958 4.64454848456 Exp
100 Q0 AP890522-0118 901 4.6935875862 Exp
100 Q0 AP890726-0073 994 4.6040667907 Exp
100 Q0 AP891116-0146 919 4.68323181812 Exp
100 Q0 AP890322-0214 260 5.67322433273 Exp
100 Q0 AP890831-0218 698 4.89390048063 Exp
100 Q0 AP891002-0310 334 5.46757117074 Exp
100 Q0 AP890612-0122 807 4.78931936814 Exp
100 Q0 AP891130-0213 934 4.66581139957 Exp
100 Q0 AP890927-0238 240 5.7505884761 Exp
100 Q0 AP890213-0240 328 5.47477696216 Exp
100 Q0 AP890505-0170 835 4.76128297124 Exp
100 Q0 AP890910-0087 206 5.85398172112 Exp
100 Q0 AP891027-0156 264 5.65512643122 Exp
100 Q0 AP890113-0146 425 5.24344252117 Exp
100 Q0 AP890510-0251 136 6.19742035719 Exp
100 Q0 AP890428-0146 791 4.80391973389 Exp
100 Q0 AP890629-0140 826 4.77047631921 Exp
100 Q0 AP890223-0132 758 4.8393969408 Exp
100 Q0 AP890609-0081 543 5.07394822893 Exp
100 Q0 AP890424-0021 247 5.70402053084 Exp
100 Q0 AP890919-0027 202 5.86410284094 Exp
100 Q0 AP890614-0245 18 8.12706379149 Exp
100 Q0 AP891011-0080 453 5.19182825171 Exp
100 Q0 AP890612-0091 662 4.93402108476 Exp
100 Q0 AP890717-0062 916 4.68393428104 Exp
100 Q0 AP891213-0073 816 4.77807631383 Exp
100 Q0 AP890412-0008 317 5.49749191919 Exp
100 Q0 AP891204-0281 880 4.71467851424 Exp
100 Q0 AP890426-0025 166 5.99153405907 Exp
100 Q0 AP890414-0136 727 4.86715978671 Exp
